Date,N225,STOXX50E,NDX,GSPC
2013-01-16,0.1290958654259647,0.2794668920849416,0.294720488999875,0.2967167534892188
2013-01-17,0.0792673304503423,0.3079352826991356,0.3048160501649542,0.3079813366855679
2013-01-18,0.1018748568063591,0.3099676499556161,0.2912765181987502,0.29688097503927463
2013-01-21,0.11279934379956474,0.3089681445242668,0.28723157232461727,0.29100093935155114
2013-01-22,0.11371895356522539,0.3088126203196472,0.2899178285366323,0.2875505975784952
2013-01-23,0.1188696383600587,0.3114071960323451,0.2862319155944971,0.28349125001309916
2013-01-24,0.17650024153948277,0.2925119355638939,0.2653335942966591,0.2656542285999641
2013-01-25,0.13285220876822565,0.30419105426628995,0.27986134937257395,0.2830953875929105
2013-01-28,0.13045177534125665,0.30079224293292467,0.2845300850371906,0.28422589668862813
2013-01-29,0.10997874818999016,0.30905883158529723,0.28859052140999686,0.29237189881471565
2013-01-30,0.09635762260215883,0.3141354728619766,0.29203468268993626,0.29747222184592836
2013-01-31,0.13412060078319984,0.2960202896702696,0.2829244830307637,0.2869346265157669
2013-02-01,0.136233973682927,0.2931026607685027,0.28356177771606245,0.28710158783250783
2013-02-04,0.13651352690530508,0.2910872119696493,0.28537225648014986,0.2870270046448957
2013-02-05,0.20709760728768656,0.10896646913235913,0.33905563548371614,0.34488028809623816
2013-02-06,0.24256342986697998,0.11052603848744755,0.31834040828481336,0.328570123360759
2013-02-07,0.2466449742270106,0.11654280832913055,0.31274504379531753,0.3240671736485414
2013-02-08,0.3047610259327951,0.1603709904929741,0.2590301702754804,0.27583781329875046
2013-02-11,0.3084260566204351,0.16898282066378728,0.2522269556699615,0.2703641670458161
2013-02-12,0.33329803181777906,0.12007442206506838,0.2589358107311442,0.2876917353860083
2013-02-13,0.33605893655762187,0.10560147648766682,0.2684351644644968,0.2899044224902146
2013-02-14,0.3321745795614868,0.08888292322548522,0.27539372709080207,0.30354877012222586
2013-02-15,0.3286757798939342,0.09306029331838929,0.27458587355998215,0.30367805322769437
2013-02-18,0.32670931553951543,0.10320692428139436,0.2710421574815304,0.29904160269755986
2013-02-19,0.28934539710869195,0.20134175146797856,0.24882643879083505,0.26048641263249456
2013-02-20,0.29221696359934873,0.17240907563231836,0.2668666255023939,0.26850733526593906
2013-02-21,0.30634273438295395,0.14763213512952594,0.27044112397246817,0.2755840065150519
2013-02-22,0.2996420024378782,0.1401547733489804,0.27476620176340905,0.2854370224497324
2013-02-25,0.2811001576438351,0.14998507508660533,0.2816100199101309,0.2873047473594286
2013-02-26,0.32172572981964415,0.1754118521898928,0.24851207435362196,0.25435034363684106
2013-02-27,0.25,0.25,0.25,0.25
2013-02-28,0.38810728487852075,0.19971739516554154,0.2049320597448374,0.20724326021110037
2013-03-01,0.37297250297113044,0.18984950396443875,0.21694824379951683,0.22022974926491404
2013-03-04,0.34921041422770754,0.2428987647011641,0.20182817857433416,0.20606264249679435
2013-03-05,0.36107715339086865,0.2430566632195322,0.1955061852845171,0.2003599981050821
2013-03-06,0.3535324893560162,0.26295315174503964,0.18285558007127492,0.20065877882766914
2013-03-07,0.3484456257179348,0.2545206296680302,0.1958520535975155,0.20118169101651964
2013-03-08,0.3577596658937283,0.2948297118981068,0.1841204056898746,0.1632902165182904
2013-03-11,0.36123449603394137,0.2936029802406542,0.18301663305760907,0.16214589066779542
2013-03-12,0.29704482445646224,0.22996550999688212,0.23442318622368805,0.23856647932296773
2013-03-13,0.25,0.25,0.25,0.25
2013-03-14,0.25,0.25,0.25,0.25
2013-03-15,0.25,0.25,0.25,0.25
2013-03-18,0.2930025125163306,0.1861429676877216,0.2548426227216198,0.266011897074328
2013-03-19,0.302574381384154,0.18141364218107345,0.25120939716601615,0.26480257926875644
2013-03-20,0.29821249646484926,0.17642042168634017,0.25850353630923906,0.26686354553957164
2013-03-21,0.2943947959060861,0.17122517943462268,0.26428421801490204,0.2700958066443893
2013-03-22,0.3096039237616514,0.15353822669843858,0.26495936187490354,0.2718984876650065
2013-03-25,0.3391749015227688,0.12176919503248829,0.26027319307044366,0.2787827103742993
2013-03-26,0.34039392831462206,0.05000000000000002,0.2963213731598699,0.31328469852550805
2013-03-27,0.418403855221232,0.07266802956555213,0.23708618960397249,0.2718419256092434
2013-03-28,0.4368703586336953,0.09841577643242595,0.20088464911816126,0.2638292158157174
2013-03-29,0.44112038698349554,0.1155380275177837,0.18902013287451427,0.2543214526242063
2013-04-01,0.27596899539756087,0.0975536358907359,0.3114995626215399,0.3149778060901634
2013-04-02,0.29980745590995295,0.1910408784995528,0.2542166500411006,0.25493501554939363
2013-04-03,0.30091223465037426,0.1496909859876832,0.27586272753363594,0.2735340518283066
2013-04-04,0.32010960577766007,0.14195059596923004,0.26945384116158533,0.26848595709152456
2013-04-05,0.20708529545829701,0.21101835589193224,0.28831153961469114,0.29358480903507966
2013-04-08,0.18637858119001158,0.1999597441789976,0.30708793578520643,0.3065737388457844
2013-04-09,0.15883452095859893,0.23694642951288622,0.3024065264684315,0.30181252306008327
2013-04-10,0.15717643576344306,0.23510075389923119,0.3046901145500841,0.3030326957872418
2013-04-11,0.1855606942503687,0.1914324985523584,0.30370536840350487,0.31930143879376804
2013-04-12,0.18524148135147048,0.18739068723178529,0.307045487015771,0.3203223444009733
2013-04-15,0.18810740961498323,0.17923886022130212,0.3104276502742248,0.3222260798894899
2013-04-16,0.23598354292927928,0.20088408920375728,0.27840788611745376,0.2847244817495096
2013-04-17,0.20835556790121718,0.25430416889090623,0.2680847366998075,0.26925552650806917
