Date,N225,STOXX50E,NDX,GSPC
2013-01-02,0.0,0.008372064401084964,0.0053951767659298966,0.005002635691178286
2013-01-03,0.0,0.0008498134254130724,-0.004603133260239055,-0.0019079809130730352
2013-01-04,-0.0072411663280986934,0.004234810045230732,-0.0032192347521884154,0.0031226796054797997
2013-01-07,-0.01254189944134085,-0.006654517695819832,0.003006807003990396,0.0006615536172417424
2013-01-08,-0.0038009345822702647,0.0030485618799318557,-0.002325446286818292,-0.001778609477583737
2013-01-09,0.017917282653597048,0.0022239988472256564,0.0016996891834056365,0.0002495366003825569
2013-01-10,0.0004000492446405677,-0.00015858860026018667,-0.0016123389853660026,0.00166191004524634
2013-01-11,-0.000391457408470761,0.0004999612010291108,0.0013526932981470401,-0.00019562501863476756
2013-01-14,0.0,-0.0038808190988386107,-0.0002159943299301114,-0.00012112096425148029
2013-01-15,-0.0045769965743702465,-0.001575018238450475,0.00029265865202512183,0.005344960110991252
2013-01-16,-0.018274054497455717,0.0021942830070759253,0.002657339630527118,0.0017242930091203184
2013-01-17,-0.005561343384927987,0.006552270708820212,0.0013482075132559479,0.002441560590682949
2013-01-18,0.004162584382166292,-0.007612376658592556,0.0024975602262512697,0.0030355461915369127
2013-01-21,-0.01674639087139755,0.003058474793304709,0.002930225698873625,0.002174991780869619
2013-01-22,-0.0036363034214606377,-0.0018176534449385454,0.00016340307615398064,0.004726067577678616
2013-01-23,-0.006298234839164991,-0.0044591423398657355,0.0003413276929388239,0.0015514021224490248
2013-01-24,0.016566223733997267,0.008104712090500723,0.0003039278206535274,0.0018615622982759757
2013-01-25,0.007855436416548931,0.00788795232847007,0.0022527799739800033,0.0020278187925513716
2013-01-28,-0.015469037115392107,-0.0010148509354968155,0.0018117309824716029,-0.0017924869797180409
2013-01-29,0.011505983318960534,0.001988818622003351,0.0022336542383130224,0.006157152022759892
2013-01-30,0.01710496244177968,-0.006557571261512203,-0.004040839262111209,-0.003626213048907005
2013-01-31,0.0061598418883821535,-0.00622999052804259,-0.0013979387291975353,-0.0006750129397762904
2013-02-01,-7.810286768206753e-05,0.002834858254238349,0.004401394035985672,0.003920583054180879
2013-02-04,0.0013417781158340811,-0.030752475834567698,-0.011810480162401623,-0.005164261754568122
2013-02-05,-0.00425534939761441,0.010896578961124765,0.010633891257858075,0.004440564627476731
2013-02-06,0.01397819777569788,-0.01120006567527809,-0.00015616999887875228,0.004131771441808682
2013-02-07,0.0004602546778272944,-0.008305825546636047,-0.00024151443560783108,-0.001691702105662925
2013-02-08,-0.007196106805828769,0.00858637102493116,0.004522040226929462,0.0029691987958217377
2013-02-11,0.0,-0.0024969721616003395,-0.0004431291853736468,8.736958073898587e-05
2013-02-12,-0.0038961131881232163,0.010424594744414649,-0.0026775177410805705,0.0014372018690114287
2013-02-13,-0.006820574493157455,0.0006435382451270947,0.001097782633709581,-0.0009935254879779884
2013-02-14,0.0026888792105670654,-0.004752338633071754,0.004253893946312393,0.00429055500459551
2013-02-15,-0.004678428999698464,-0.006754410367673671,-0.003476681953707094,-0.0023907787108931725
2013-02-18,0.006259327349204085,0.002566001557171025,0.0006933040930225615,0.0002444279770236033
2013-02-19,0.0018464983424044108,0.020681694695161047,0.004516132966147902,0.005519607912673872
2013-02-20,-0.0016951161291186298,-0.007022187267545013,-0.01490330218516327,-0.01143803395183096
2013-02-21,-0.008812985764106647,-0.016183244301564828,-0.006742889160380629,-0.002855304167287676
2013-02-22,0.013106767729928009,0.014401811749750493,0.004022343354776083,0.004037665447034379
2013-02-25,0.0038801107354965855,0.002257528775371743,-0.020072299435243905,-0.02329774459826896
2013-02-26,0.005121875896448371,0.00029728899432170477,0.0020168058715141707,0.0017040773872544007
2013-02-27,-0.013458875253806978,0.010959042328717694,0.011016585766329747,0.013613404157257916
2013-02-28,0.010481761245665779,0.004587927911346902,-0.0011349584279864138,-0.0010498131108304476
2013-03-01,0.01042825434316228,-0.0030819226085962064,0.007329998832076333,0.006653078342398685
2013-03-04,-0.004710775257555305,0.009386940991911893,0.007400460031102402,0.007311751065426651
2013-03-05,-0.004655049042873453,0.015044747419476975,0.007572555158653797,0.0035491924845040355
2013-03-06,0.007678058753204857,-0.0024197415377450442,-0.005406821029981022,-0.002164663455870133
2013-03-07,-0.006668149975170888,-0.00010599852834309838,0.0021977950609678555,0.0010353814862158377
2013-03-08,0.015344748870919135,0.007655786977383147,-0.0025569718567929516,-0.00032564647581080457
2013-03-11,0.0014167520544026318,0.00031285372523775915,0.004245969954153904,0.0041655903460082735
2013-03-12,-0.00893086006099908,-0.000990289982111347,-0.0007560526973362904,-0.0017696512369567135
2013-03-13,-8.84503402909215e-05,-0.0008332764007690729,-0.0016989492031458241,0.0009612979905712146
2013-03-14,0.003969502873444834,0.008188672432949504,-0.0004774326257122933,0.0023016442473901663
2013-03-15,0.008006715193100814,-0.00703168305085492,-0.003841093190789688,5.321152377172249e-05
2013-03-18,-0.008068385557112975,0.0170998874171839,0.007879204857193301,0.004707680430557364
2013-03-19,0.0024864929262616337,-0.008649847597147917,-0.004971000442814307,-0.004610126890512927
2013-03-20,0.0,0.007539189990818545,-0.0017697245319879121,0.0002457604292312311
2013-03-21,0.002624321814819992,-0.007845714838869124,-0.0020720698176380946,-0.002857212092642026
2013-03-22,-0.010439264727937856,0.002516379074218667,0.004099417219568131,0.003613426164398163
2013-03-25,0.004665526325578088,-0.02467323172737111,-0.007421014510888571,-0.006493950442276373
2013-03-26,0.0005676961629601347,-0.004497656240428055,0.0011215542684201016,0.003348178977922507
2013-03-27,-3.5303218016358084e-06,-0.014657577220714929,0.008526515855333696,0.005679644333776653
2013-03-28,-0.007907116850765238,0.002340220701874769,0.0028532689507569033,0.0033919121297122487
2013-03-29,-5.81161600644669e-05,0.0,0.0,0.0
2013-04-01,-0.01857068135354597,0.0,-0.007804227363342959,-0.003531608506558242
2013-04-02,-0.002838691509436652,0.021629191787703877,0.003409622825219753,0.00171204990197411
2013-04-03,0.011734217066842346,-0.009454837215999302,-0.00961556979458063,-0.010712222003659885
2013-04-04,0.03807237586555949,-0.010582883001976259,0.0008703308618016212,0.0032045548997142346
2013-04-05,-0.024839649342383415,-0.014460395335722572,0.008392063914187247,0.008081745158445116
2013-04-08,-0.0044532435875922005,-0.002361159979897055,0.004804242416654188,0.00624818356791732
2013-04-09,-0.008700958947078521,-0.006002751395053069,0.0034614375070387195,0.001227188934934256
2013-04-10,0.008238502107710401,0.02193490660876134,0.016226321901647984,0.0096176027091936
2013-04-11,0.004860211504122191,0.008628949126697804,0.0021972539667437373,0.0031958372869389713
2013-04-12,0.0013246895500100145,-0.012209761591425899,0.00011017226359087901,8.170993816542833e-05
