Date,N225,STOXX50E,NDX,GSPC
2018-03-12,21656.44044321329,3342.705753184014,7165.139136125656,2789.9064534439217
2018-03-13,21773.14065510597,3301.669030239833,7074.17585384229,2770.493957298241
2018-03-14,21599.878472222223,3302.616949152543,7063.130869565219,2753.385984503191
2018-03-15,21620.18666666667,3325.559083747425,7058.423896204494,2752.817878635908
2018-03-16,21498.34924965893,3349.707138560257,7042.073839116176,2755.7681168215668
2018-03-19,21294.266304347828,3302.9713936989856,6885.865682766846,2716.848220360605
2018-03-20,21188.070175438595,3325.889012971394,6904.554448398577,2719.7581013165604
2018-03-21,21188.070175438595,3311.101059567269,6872.69418220439,2715.803724641669
2018-03-22,21388.4555984556,3253.212767857143,6700.511595163161,2645.483094555875
2018-03-23,20394.852941176472,3214.448395624903,6526.372473637962,2590.282364767099
2018-03-26,20545.174825174825,3184.2441292936733,6771.216967126193,2659.583901219377
2018-03-27,21079.707673568817,3229.0194892905383,6541.536598652932,2613.5406375454018
2018-03-28,20988.19806403574,3234.773539036933,6474.075158786168,2605.612924734625
2018-03-29,21136.85534591195,3280.707957086648,6595.346621293144,2643.454817206849
2018-03-30,21440.306122448983,3280.707957086648,6595.346621293144,2643.454817206849
2018-04-02,21397.30215827338,3280.707957086648,6395.572479732112,2579.5137839440904
2018-04-03,21295.978773584906,3264.4592432923023,6467.951544195953,2613.8704947773504
2018-04-04,21338.488372093027,3253.341792929293,6576.623782740094,2644.9917518792568
2018-04-05,21654.42965779468,3347.838469871867,6609.689737171464,2663.299133746112
2018-04-06,21579.31677018633,3322.2280793125256,6442.664878929481,2603.323240655052
2018-04-09,21673.275488069416,3332.861236802413,6482.1425746924415,2613.010789143149
2018-04-10,21817.265625,3359.946357302307,6626.448273673521,2656.6946362799263
2018-04-11,21699.07407407408,3339.9102347527228,6592.754384682839,2642.105749734479
2018-04-12,21633.045112781954,3364.679135608288,6668.321570823998,2664.50831007752
2018-04-13,21790.0,3369.498300209205,6636.63583815029,2656.9991629464284
2018-04-16,21839.689440993792,3364.1463373936267,6684.667986425339,2678.51405226574
2018-04-17,21849.748743718592,3407.3267555555553,6827.133919338159,2706.749958687246
2018-04-18,22169.33579335793,3418.0646596556107,6843.336454280156,2709.100451807229
2018-04-19,22203.61419068736,3411.7086017121887,6780.904882154881,2692.8725418037125
2018-04-20,22170.291005291005,3419.0611037527588,6670.4903882575745,2669.544294134065
2018-04-23,22100.064935064936,3440.0886751645116,6652.868251410153,2669.385353828306
2018-04-24,22289.964664310955,3434.9792846114256,6511.037181303116,2633.1542467726745
2018-04-25,22217.3125,3416.731564412599,6519.206046252438,2637.579972359091
2018-04-26,22333.862068965518,3441.776322869955,6657.198055145249,2666.082199461723
2018-04-27,22471.219512195123,3455.136353623614,6665.889919759278,2670.097129304672
2018-04-30,22471.219512195123,3473.8362078238733,6614.127664220825,2647.520568166907
2018-05-01,22500.93023255814,3473.8362078238733,6685.8391619927415,2652.3548744460863
2018-05-02,22464.545454545456,3497.3987600181463,6646.4202024403785,2633.174932266805
2018-05-03,22464.545454545456,3472.297468354431,6643.3962947189075,2626.9396660973057
2018-05-04,22464.545454545456,3497.613569153776,6770.056671934975,2661.4047292833898
2018-05-07,22470.230769230766,3521.737408822508,6825.119376124775,2670.2968780610668
2018-05-08,22514.52380952381,3510.5909202053967,6814.913123644252,2669.316777521636
2018-05-09,22420.35335689046,3524.4896021699824,6894.345444059977,2695.759947312354
2018-05-10,22495.277777777777,3528.466047745358,6965.814555683785,2721.2544597425917
2018-05-11,22760.25641025641,3530.0381996537794,6956.913702733059,2726.589456418477
2018-05-14,22875.096153846152,3529.818172810147,6967.843330778076,2729.1502061948772
2018-05-15,22817.79661016949,3529.329835956366,6891.762190476192,2710.384021340914
2018-05-16,22733.0,3527.6006554071087,6935.8803390935755,2722.115891202696
2018-05-17,22841.38743455497,3551.6441130647668,6909.774754046334,2720.300324236693
2018-05-18,22920.500782472613,3543.800300473824,6874.907563647129,2713.3369435649092
2018-05-21,23007.89473684211,3555.0806538049305,6910.258153137185,2731.888539084449
2018-05-22,22960.02070393375,3573.051455959487,6903.725462410501,2725.5202884767787
2018-05-23,22697.243107769424,3519.7732710825794,6958.922650130548,2732.042447786132
2018-05-24,22437.204767063922,3501.430311231393,6954.110257395312,2726.783192906163
2018-05-25,22462.424539877306,3492.5415035551646,6966.1101794071765,2720.938499714966
2018-05-28,22472.91666666667,3468.32001614205,6992.755,2723.073125
