Date,Open,Low,High,Close
2013-12-23,3054.6694267515923,3045.0,3066.0,3059.492771955186
2013-12-27,3092.309650247208,3070.0,3108.0,3106.767937516548
2013-12-30,3112.523043160205,3094.0,3115.0,3107.9449794984266
2014-01-02,3119.3987052955536,3052.0,3124.0,3058.5451164294955
2014-01-03,3061.935835351089,3045.0,3100.0,3069.229960972681
2014-01-06,3061.7208019128198,3045.0,3100.0,3063.236991692173
2014-01-07,3067.590639189661,3050.0,3110.0,3105.057566944138
2014-01-08,3110.474480816614,3095.0,3116.0,3098.8766271166915
2014-01-09,3105.479090242113,3075.0,3127.0,3082.9758231637115
2014-01-10,3101.953797963978,3087.0,3120.0,3098.1121644774407
2014-01-13,3109.956388206388,3050.0,3114.0,3104.273277733349
2014-01-14,3076.713249211356,3066.0,3115.0,3112.0607687614397
2014-01-15,3125.0596416154053,3100.0,3168.0,3162.984228815825
2014-01-16,3167.562257968424,3128.0,3170.0,3148.5456989247314
2014-01-17,3151.162098049552,3139.0,3166.0,3151.136227951153
2014-01-20,3141.605067826977,3136.0,3155.0,3148.947418738049
2014-01-21,3158.8307410795974,3145.0,3176.0,3149.755576112653
2014-01-22,3163.1307467446186,3136.0,3170.0,3149.420917548925
2014-01-23,3143.124489795918,3105.0,3160.0,3116.908059739114
2014-01-24,3117.894736842105,3019.0,3123.0,3021.323061060832
2014-01-27,3030.540826027252,3002.0,3050.0,3015.9791889721632
2014-01-28,3031.2317589576546,3010.0,3055.0,3033.1967738599933
2014-01-29,3064.2463912946923,2973.0,3080.0,3013.9634201757044
2014-01-30,3013.619919329817,2985.0,3043.0,3020.9877350776783
2014-01-31,3024.5442780748663,2962.0,3030.0,3018.4690189663897
2014-02-03,3012.505208333333,2960.0,3030.0,2964.4632945389435
2014-02-04,2951.432361648828,2943.0,3000.0,2965.286063569682
2014-02-05,2955.04370253618,2947.0,3000.0,2965.2970699694984
2014-02-06,2978.230489630105,2950.0,3020.0,3009.905
2014-02-07,3016.644339622641,2995.0,3042.0,3038.788373935433
2014-02-10,3050.2154926486724,3000.0,3052.0,3032.4265536723165
2014-02-11,3046.946012269939,3000.0,3075.0,3074.027216075289
2014-02-12,3086.359379572725,3050.0,3111.0,3092.7103132161965
2014-02-13,3086.5484780157835,3060.0,3105.0,3099.176775221592
2014-02-14,3103.0972429210133,3094.0,3130.0,3115.9031998928913
2014-02-17,3121.604611923509,3100.0,3131.0,3119.926242236025
2014-02-18,3124.5662974152397,3096.0,3126.0,3120.6269158878504
2014-02-19,3110.2103311258284,3095.0,3134.0,3120.202251324308
2014-02-20,3080.139795838853,3078.0,3130.0,3116.998737601443
2014-02-21,3133.821892393321,3100.0,3150.0,3132.6682155376207
2014-02-24,3125.971399123937,3100.0,3154.0,3152.273618538325
2014-02-25,3147.422024917657,3100.0,3161.0,3159.3352524357842
2014-02-26,3159.505841490369,3130.0,3164.0,3153.419245573519
2014-02-27,3148.6702898550725,3105.0,3152.0,3139.8686498465736
2014-02-28,3138.59781561195,3110.0,3151.0,3139.939123260152
2014-03-03,3087.603818212536,3050.0,3105.0,3058.318891062653
2014-03-04,3090.411412268188,3083.0,3137.0,3135.938966725044
2014-03-05,3126.6936274509803,3100.0,3150.0,3133.870637464387
2014-03-06,3149.241734310038,3100.0,3160.0,3142.6587363062963
2014-03-07,3146.072113676732,3093.0,3152.0,3096.8655316546033
2014-03-10,3091.4210394175243,3073.0,3130.0,3091.175767918089
2014-03-11,3104.1858495266565,3085.0,3120.0,3089.921227662473
2014-03-12,3074.0722536249687,3042.0,3100.0,3068.359436359437
2014-03-13,3073.360896986685,3021.0,3105.0,3022.723721428025
2014-03-14,2997.4842506445466,2970.0,3016.0,3003.796932984065
2014-03-17,2938.8636363636365,2936.0,2986.0,2982.9667896678966
2014-03-18,2977.049382716049,2958.0,3030.0,3005.635447540012
2014-03-19,3007.0014347202296,2979.0,3050.0,3009.8793852322083
2014-03-20,2983.36377189713,2968.0,3050.0,3019.783523971769
2014-03-21,3023.0411609498688,2996.0,3065.0,3032.680589680589
2014-03-24,3025.519076827113,2978.0,3033.0,2983.2036318021624
2014-03-25,2995.746376811594,2994.0,3040.0,3025.575323790048
2014-03-26,3038.8139623359334,3037.0,3075.0,3060.325602813128
2014-03-27,3055.7108079186733,3045.0,3100.0,3066.085760693016
2014-03-28,3080.9433985035,3076.0,3106.0,3103.8294573643407
2014-03-31,3116.7128825084997,3093.0,3121.0,3099.766562395263
2014-04-01,3107.3528691868373,3095.0,3130.0,3116.9866183720696
2014-04-02,3124.74861878453,3100.0,3130.0,3120.543318258402
2014-04-03,3124.541713641488,3095.0,3156.0,3140.7212904329967
2014-04-04,3145.402397901836,3100.0,3175.0,3162.3492924094835
2014-04-07,3135.1555069292485,3110.0,3150.0,3121.5273311897113
2014-04-08,3126.005082095387,3080.0,3150.0,3108.874635198579
2014-04-09,3116.8202908587264,3100.0,3130.0,3116.019618430525
2014-04-10,3127.944685466377,3086.0,3134.0,3088.652864230943
2014-04-11,3064.466929297118,3033.0,3125.0,3051.312363522928
2014-04-14,3038.659738398137,3020.0,3072.0,3069.9837968561064
2014-04-15,3069.719859196245,3031.0,3100.0,3032.7948300950097
2014-04-16,3065.3967785564982,3040.0,3080.0,3077.716903559263
2014-04-17,3082.7113620324626,3060.0,3100.0,3096.8176363636358
2014-04-22,3107.564767850176,3095.0,3144.0,3142.04621559633
2014-04-23,3138.9109697933227,3100.0,3155.0,3121.0368599090166
2014-04-24,3137.629964278209,3091.0,3155.0,3126.530966621648
2014-04-25,3113.1911357340723,3080.0,3122.0,3091.7825667980733
2014-04-28,3105.530374940674,3095.0,3122.0,3105.270079435128
2014-04-29,3120.4465186680122,3100.0,3158.0,3151.344081172492
2014-04-30,3143.8090652498754,3134.0,3154.0,3144.8826372109083
2014-05-02,3145.616126885537,3125.0,3160.0,3126.850187481973
2014-05-05,3129.166501158557,3090.0,3136.0,3131.9229825099724
2014-05-06,3142.6857142857148,3100.0,3150.0,3111.44712386778
2014-05-07,3101.2674676524957,3095.0,3135.0,3124.3104419556034
2014-05-08,3136.178007290401,3122.0,3173.0,3171.3613780173423
2014-05-09,3167.20229645094,3140.0,3169.0,3153.8978793903248
2014-05-12,3163.4031347962377,3150.0,3190.0,3180.016316652354
2014-05-13,3192.7485498839906,3177.0,3205.0,3187.020741782387
2014-05-14,3191.630621822448,3177.0,3200.0,3189.119882564019
2014-05-15,3188.2236813778245,3135.0,3203.0,3140.418366430048
2014-05-16,3141.20369088812,3100.0,3159.0,3151.1094187130866
2014-05-19,3150.3565445886024,3100.0,3163.0,3157.9833528037384
2014-05-20,3154.955199245461,3144.0,3200.0,3153.380504489098
2014-05-21,3142.3129238519678,3100.0,3181.0,3174.2303344760494
2014-05-22,3182.9315281131426,3163.0,3200.0,3180.048504309617
2014-05-23,3182.129396151294,3170.0,3200.0,3192.9924532822233
2014-05-26,3210.696455317025,3204.0,3232.0,3230.810384488991
2014-05-27,3228.0120331950206,3224.0,3250.0,3237.3111894121694
2014-05-28,3235.5413984786437,3200.0,3255.0,3237.351535836177
2014-05-29,3241.2265399626676,3200.0,3250.0,3238.836875756005
2014-05-30,3231.316876475217,3228.0,3260.0,3239.7641925711273
2014-06-02,3253.1293800539092,3236.0,3257.0,3249.400035401363
2014-06-03,3247.9130087789313,3200.0,3255.0,3240.2204149590166
2014-06-04,3232.038076152305,3200.0,3242.0,3237.785554935862
2014-06-05,3238.8541832669316,3200.0,3293.0,3265.5738876258533
2014-06-06,3271.131953428202,3250.0,3300.0,3290.965422677954
2014-06-09,3299.9413977430213,3287.0,3307.0,3305.3043410852715
2014-06-10,3305.883075953357,3295.0,3316.0,3310.412734768667
2014-06-11,3309.34168816808,3284.0,3311.0,3288.7440652818987
2014-06-12,3291.38880484115,3275.0,3305.0,3285.0162581897607
2014-06-13,3280.572900879054,3253.0,3310.0,3283.4538797352484
2014-06-16,3261.375,3254.0,3275.0,3264.5467340310356
2014-06-17,3267.852336448598,3245.0,3280.0,3269.368325463131
2014-06-18,3274.315116279069,3264.0,3294.0,3272.6163903805746
2014-06-19,3308.0134151015723,3290.0,3322.0,3309.36586774473
2014-06-20,3306.636840265641,3290.0,3320.0,3300.0718942626836
2014-06-23,3295.2801755669348,3265.0,3300.0,3279.82493755204
2014-06-24,3288.5202749140885,3268.0,3300.0,3283.192717584369
2014-06-25,3266.004992511233,3240.0,3300.0,3253.7928630332112
2014-06-26,3258.9645173597864,3207.0,3300.0,3228.6370058247608
2014-06-27,3235.5788643533124,3216.0,3255.0,3225.385827832413
2014-06-30,3230.0433789954327,3200.0,3250.0,3231.832892928866
2014-07-01,3234.903269491197,3200.0,3257.0,3250.4363295880157
2014-07-02,3253.59907331698,3200.0,3262.0,3238.127782262715
2014-07-03,3249.158257390531,3242.0,3290.0,3287.682944725257
2014-07-04,3282.152295632699,3268.0,3300.0,3268.8523684210527
2014-07-07,3260.0106449592986,3220.0,3270.0,3231.433204554697
2014-07-08,3236.120013995801,3183.0,3255.0,3185.2482174167158
2014-07-09,3194.317012705299,3180.0,3206.0,3203.6471939009834
2014-07-10,3199.425158318941,3130.0,3205.0,3149.837660966857
2014-07-11,3158.105578166148,3141.0,3175.0,3150.9671921602044
2014-07-14,3166.373463485177,3150.0,3190.0,3185.5281796885765
2014-07-15,3175.352099386696,3150.0,3205.0,3159.40834557024
2014-07-16,3166.3845679012347,3150.0,3205.0,3201.394740762813
2014-07-17,3184.2692664809656,3150.0,3205.0,3155.2628920063735
2014-07-18,3142.2451276420534,3132.0,3170.0,3161.2421849018956
2014-07-21,3164.133722817267,3130.0,3200.0,3140.877901851308
2014-07-22,3155.986531986532,3150.0,3200.0,3191.3014334330205
2014-07-23,3180.400402993668,3178.0,3215.0,3192.705098493627
2014-07-24,3189.527984392147,3169.0,3225.0,3220.513498312712
2014-07-25,3210.8079772079773,3164.0,3222.0,3173.213898217515
2014-07-28,3186.887682085357,3146.0,3210.0,3171.418508804796
2014-07-29,3178.4136220117275,3164.0,3208.0,3189.6510014863047
2014-07-30,3184.8642868892907,3160.0,3213.0,3171.5536863662956
2014-07-31,3177.144833742468,3108.0,3200.0,3119.2540845712983
2014-08-01,3113.45505749824,3063.0,3120.0,3073.5385784872674
2014-08-04,3088.75018605805,3060.0,3101.0,3074.2277966101697
2014-08-05,3085.3802608180213,3050.0,3100.0,3072.829515828678
2014-08-06,3048.0670130800927,3018.0,3105.0,3049.5208465162073
2014-08-07,3047.729786528039,3008.0,3100.0,3013.333232139243
2014-08-08,2986.452904297908,2977.0,3027.0,3006.352707581228
2014-08-11,3035.9283179012345,3000.0,3055.0,3050.00840431573
2014-08-12,3041.1095444685466,3000.0,3055.0,3024.9661157024793
2014-08-13,3041.7769751693004,3000.0,3070.0,3058.393302692055
2014-08-14,3041.455725190839,3020.0,3074.0,3059.544967162579
2014-08-15,3064.6500328299408,3020.0,3100.0,3025.174146386601
