Date,Open,Low,High,Close
2013-03-05,2776.5564791133843,2775.25,2803.75,2797.582106202588
2013-03-06,2807.729270963704,2788.75,2809.0,2792.548381294964
2013-03-07,2795.3947291788013,2790.5,2804.5,2801.538433908046
2013-03-08,2810.865316901409,2792.5,2813.75,2803.678013392857
2013-03-11,2795.702341137124,2787.5,2808.0,2807.57280927835
2013-03-12,2797.9915279429247,2782.75,2805.0,2795.8760989010993
2013-03-13,2797.5537491705377,2782.5,2803.5,2792.800847457627
2013-03-14,2801.9220872051465,2795.5,2807.5,2800.584358186011
2013-03-15,2802.4610502019623,2784.75,2804.0,2791.696536144578
2013-03-18,2764.017639623075,2759.75,2797.25,2785.795900834561
2013-03-19,2793.925946862634,2755.25,2800.0,2780.0373397435897
2013-03-20,2803.93763326226,2787.25,2806.5,2798.9754360465117
2013-03-21,2774.122167487685,2761.25,2781.0,2768.373992673993
2013-03-22,2780.818092105263,2776.5,2797.75,2792.217825676526
2013-03-25,2804.703066479401,2771.0,2810.5,2783.8893243243238
2013-03-26,2796.744135604113,2789.75,2801.25,2799.880835927079
2013-03-27,2780.472085241281,2776.5,2806.0,2804.1798245614036
2013-03-28,2804.3793299908843,2798.25,2814.75,2812.380978459292
2013-04-01,2813.1308470290774,2784.25,2815.75,2791.176534296029
2013-04-02,2803.780007870917,2802.5,2823.0,2813.3398401826485
2013-04-03,2815.518401937046,2780.25,2819.25,2788.445588235294
2013-04-04,2786.310815731974,2772.5,2794.75,2788.735828025477
2013-04-05,2742.461006910168,2737.5,2768.75,2765.4759149623246
2013-04-08,2765.4375896700153,2757.0,2780.0,2778.723422238918
2013-04-09,2787.930577223089,2773.0,2809.75,2797.5808246901092
2013-04-10,2807.2832098765434,2806.5,2857.5,2852.835090909092
2013-04-11,2845.9772189349114,2843.25,2858.5,2852.2305536684785
2013-04-12,2849.6681545386346,2828.25,2852.0,2849.982108929703
2013-04-15,2836.854731095835,2789.75,2844.0,2793.088055222089
2013-04-16,2809.491573033708,2803.0,2833.5,2831.0538261997413
2013-04-17,2804.1728131949603,2758.25,2806.0,2776.1539647577088
2013-04-18,2781.12700873978,2724.0,2783.5,2736.472699914016
2013-04-19,2739.936970210705,2736.75,2779.5,2773.957632743363
2013-04-22,2783.073513215859,2772.75,2812.5,2803.037160906726
2013-04-23,2818.510432531221,2803.25,2839.0,2830.26970250522
2013-04-24,2821.224969549329,2816.0,2838.25,2827.314653730345
2013-04-25,2836.379383886256,2835.25,2854.5,2842.5660303347277
2013-04-26,2836.9299541518085,2822.25,2842.75,2835.369997078586
2013-04-29,2843.6775234741785,2842.0,2871.75,2860.8120070977916
2013-04-30,2862.5437639198217,2853.25,2882.25,2880.593570882689
2013-05-01,2880.8240291262127,2862.25,2887.0,2867.362411660777
2013-05-02,2872.1110228257726,2870.25,2910.5,2905.023549641149
2013-05-03,2930.930423996392,2929.5,2947.75,2938.605198358413
2013-05-06,2942.875554938957,2941.25,2954.0,2949.0725508317933
2013-05-07,2953.956257719226,2937.25,2956.75,2946.6712192474674
2013-05-08,2947.3422420193024,2941.75,2965.0,2962.421767028628
2013-05-09,2956.845100222717,2952.5,2978.25,2956.782656312225
2013-05-10,2963.5958846584545,2958.75,2977.75,2977.27953539823
2013-05-13,2970.376905702993,2968.25,2987.5,2980.3690041710115
2013-05-14,2982.0699300699303,2979.5,3005.0,2995.183557242991
2013-05-15,2989.487828438949,2982.5,3004.5,3002.198357391737
2013-05-16,3004.256109578242,2996.25,3019.0,2998.970556161396
2013-05-17,3016.813762287757,3003.75,3028.25,3026.9071028691387
2013-05-20,3019.1307612635937,3010.0,3032.0,3020.126164596273
2013-05-21,3021.017849857201,3010.0,3036.75,3026.3761376564275
2013-05-22,3027.405225988701,2983.75,3053.5,2997.431370070778
2013-05-23,2971.1548660714284,2966.75,3002.5,2991.8327516531963
2013-05-24,2971.5926873099247,2963.5,2991.0,2989.513734076433
2013-05-27,2994.473175965665,2993.25,3002.75,3000.583333333333
2013-05-28,3022.4356689986876,3000.75,3036.75,3011.8600039077764
2013-05-29,2994.505251206358,2978.25,3006.5,2996.0642857142852
2013-05-30,2998.110678435445,2996.0,3025.5,3012.4637007525453
2013-05-31,2998.9467616141064,2981.0,3022.75,2985.876633855092
2013-06-03,2984.3695175438597,2950.0,2989.75,2988.8533184039093
2013-06-04,2992.040234948605,2961.0,3007.0,2973.047624053827
2013-06-05,2961.451329860159,2932.0,2974.75,2936.9723127035827
2013-06-06,2939.289220917823,2910.5,2948.5,2946.68956185567
2013-06-07,2959.9883748238612,2952.75,2992.0,2989.4481412323885
2013-06-10,2993.378992901509,2983.5,3004.0,2988.5928278688525
2013-06-11,2956.5747910424225,2949.5,2987.0,2959.714845109641
2013-06-12,2977.3356677524434,2921.0,2979.25,2926.074712643678
2013-06-13,2923.4514978602,2913.5,2969.5,2963.560352725607
2013-06-14,2958.854700854701,2938.75,2967.0,2943.3923556942277
2013-06-17,2963.9500664010625,2951.25,2985.0,2966.088021491782
2013-06-18,2971.4473298122066,2969.75,2997.75,2990.582776717557
2013-06-19,2992.6541180086047,2954.0,2995.75,2956.848340328119
2013-06-20,2923.160666368515,2875.75,2932.0,2884.4777212297467
2013-06-21,2883.600278779928,2846.0,2891.5,2870.2405131911823
2013-06-24,2847.531027397261,2817.75,2863.75,2843.844493450949
2013-06-25,2867.7021794871794,2844.25,2873.75,2861.146856581533
2013-06-26,2885.8495454545455,2876.0,2892.75,2887.729181840253
2013-06-27,2903.404692082111,2898.25,2918.25,2900.4289946873723
2013-06-28,2891.669464225161,2884.25,2922.0,2905.700646444555
2013-07-01,2926.456069751845,2919.0,2946.75,2921.611191509889
2013-07-02,2919.955221414408,2907.25,2941.25,2924.602096010818
2013-07-03,2914.745718050066,2910.0,2949.0,2937.267930327869
2013-07-04,2962.1906779661017,2961.5,2967.0,2965.13
2013-07-05,2951.8259028087377,2927.75,2958.5,2956.9301541425816
2013-07-08,2972.0702712222605,2948.75,2974.25,2959.2980147737767
2013-07-09,2974.6711366538952,2960.25,2985.0,2979.660370717973
2013-07-10,2975.831647703329,2973.25,3000.0,2994.7024275646045
2013-07-11,3027.3631272401435,3025.5,3055.75,3054.998282967033
2013-07-12,3057.531403940887,3049.25,3070.5,3068.9910316281043
2013-07-15,3071.847031571723,3063.0,3076.5,3074.2875314070347
2013-07-16,3077.6979755178913,3063.75,3080.25,3072.433879573171
2013-07-17,3079.396983758701,3070.25,3086.5,3079.0735294117653
2013-07-18,3077.5249738948833,3066.25,3087.0,3072.113589479113
2013-07-19,3041.436610973132,3030.5,3045.5,3038.906182380217
2013-07-22,3053.4742252681763,3038.5,3055.25,3048.01517222526
2013-07-23,3053.7904098994586,3023.5,3054.5,3026.508763693271
2013-07-24,3055.6892374900713,3028.75,3057.25,3035.920863309353
2013-07-25,3048.4963002114173,3034.0,3058.25,3055.7654011461323
2013-07-26,3040.434778528529,3037.5,3071.25,3069.71740513038
2013-07-29,3064.389043381535,3056.75,3078.5,3062.9757106872976
2013-07-30,3075.6230842911878,3070.25,3094.75,3081.8472022955525
2013-07-31,3087.905839746492,3081.25,3105.0,3086.469261515036
2013-08-01,3107.851911685514,3105.25,3123.5,3119.5806015850153
2013-08-02,3119.624299327354,3112.25,3136.5,3135.2978210002925
2013-08-05,3132.707222566646,3128.0,3140.25,3136.494907407407
2013-08-06,3133.305670529801,3106.25,3136.25,3116.9557224236146
2013-08-07,3111.984476461039,3090.75,3119.5,3114.065025252525
2013-08-08,3131.434034803723,3108.5,3136.5,3128.6961916461914
2013-08-09,3123.575818112633,3107.0,3134.75,3116.2163167104113
2013-08-12,3105.119956548728,3104.0,3129.5,3124.0288915094343
2013-08-13,3126.9066054243212,3104.75,3148.0,3140.4820574162677
2013-08-14,3139.6504465947155,3124.0,3143.75,3128.556741028129
2013-08-15,3089.5095434714863,3066.5,3094.5,3075.624715967775
2013-08-16,3075.9979039202362,3068.5,3090.0,3074.037351054079
2013-08-19,3075.015820980616,3068.25,3100.5,3069.5234974424548
2013-08-20,3075.5767638588923,3072.25,3097.0,3083.4745666058393
2013-08-21,3072.6623905825536,3059.75,3098.75,3070.900269996625
2013-08-22,3085.448129251701,3082.0,3103.75,3101.705981182796
2013-08-23,3123.9204686851926,3111.75,3126.5,3122.6939526649267
2013-08-26,3125.954869085898,3117.25,3147.25,3122.447500867754
2013-08-27,3086.2463107194103,3052.5,3101.75,3061.3088315712725
2013-08-28,3059.565001212709,3056.0,3084.75,3072.146197641317
2013-08-29,3069.520686118077,3066.75,3109.0,3092.230973247233
2013-08-30,3093.447871572872,3062.0,3096.25,3074.4525264200793
2013-09-02,3108.0441176470586,3105.0,3111.25,3109.16
2013-09-03,3099.2959539121116,3076.0,3113.0,3087.831475029036
2013-09-04,3099.5977,3091.75,3129.25,3123.668556949807
2013-09-05,3126.193406395976,3124.5,3137.75,3128.420077773229
2013-09-06,3139.060192458759,3096.5,3150.25,3132.8080929487182
2013-09-09,3147.026122082585,3145.0,3175.25,3169.1059959349595
2013-09-10,3186.3457753240527,3173.25,3189.25,3184.2345010080644
2013-09-11,3165.2475142624285,3160.0,3180.75,3178.230689296848
2013-09-12,3179.1683827222496,3170.25,3186.75,3174.79549529359
2013-09-13,3180.9877892030845,3161.75,3182.5,3178.9169626998223
2013-09-16,3198.4150106458483,3156.25,3199.75,3162.067915392457
2013-09-17,3170.7411441728664,3169.0,3189.0,3184.819036697248
2013-09-18,3190.151879699248,3183.25,3229.75,3223.172602739727
2013-09-19,3232.291345764086,3224.75,3237.75,3229.7261877306273
2013-09-20,3238.327364121897,3217.75,3241.5,3219.10565414775
2013-09-23,3234.780992994213,3198.0,3237.0,3212.9909456740447
2013-09-24,3218.1638424821003,3202.75,3230.75,3211.132160268129
2013-09-25,3214.564987562189,3195.75,3220.5,3203.152085927771
2013-09-26,3217.164521612433,3213.75,3235.25,3227.3636575512737
2013-09-27,3210.539078598765,3203.0,3228.5,3223.566751368256
2013-09-30,3182.7055162562915,3178.25,3223.25,3211.8172867513613
2013-10-01,3215.103611850865,3213.0,3248.75,3243.5717342058892
2013-10-02,3225.6179841897233,3221.0,3250.0,3245.275564516129
2013-10-03,3241.863649182177,3189.25,3248.0,3205.8873839979933
2013-10-04,3207.744421331316,3204.0,3239.5,3235.318086225026
2013-10-07,3208.1117535744324,3204.75,3232.75,3209.0878506444287
2013-10-08,3209.1299247454626,3144.25,3211.0,3147.422813487882
2013-10-09,3153.324284511785,3110.75,3154.75,3136.0063863375426
2013-10-10,3171.139052709178,3168.75,3209.5,3201.829137587238
2013-10-11,3194.9777409217877,3193.25,3230.0,3226.358414239481
2013-10-14,3206.304341736695,3204.5,3250.25,3249.1894656276095
2013-10-15,3248.334076105588,3234.0,3263.5,3237.9349816849817
2013-10-16,3253.498124531133,3250.75,3276.5,3274.368558236521
2013-10-17,3259.252419354839,3256.5,3294.75,3292.729329173167
2013-10-18,3322.442782526116,3313.75,3348.0,3345.619491294886
2013-10-21,3354.3214876033057,3343.25,3362.25,3352.8325633128
2013-10-22,3366.170449724227,3338.0,3377.25,3357.9941304347826
2013-10-23,3342.506744040151,3322.25,3349.0,3336.962306247064
2013-10-24,3341.35736,3335.5,3360.5,3354.129357618488
2013-10-25,3383.9351233003003,3361.25,3392.75,3375.558188720173
2013-10-28,3376.252857142857,3363.25,3383.75,3375.658625730994
2013-10-29,3389.130610561056,3369.0,3392.25,3383.6396437198077
2013-10-30,3395.702916047548,3364.25,3401.75,3377.6133592017736
2013-10-31,3373.047276142768,3360.75,3394.0,3373.989868421052
2013-11-01,3384.814764780673,3357.5,3388.5,3372.8136792452833
2013-11-04,3383.3385922330103,3366.75,3385.0,3378.062407132244
2013-11-05,3366.7859910277325,3355.75,3390.5,3383.42444077275
2013-11-06,3394.165070921985,3370.25,3398.0,3381.124407582938
2013-11-07,3380.747747747748,3314.25,3386.25,3318.0814324817516
2013-11-08,3330.912764350453,3320.25,3362.75,3361.307074862859
2013-11-11,3355.210592563904,3345.5,3365.5,3357.034756227379
2013-11-12,3345.958155080214,3344.5,3366.75,3362.208628005658
2013-11-13,3341.6961253473296,3339.75,3403.25,3401.265769276892
2013-11-14,3390.8254110078637,3386.75,3415.75,3412.7371031746034
2013-11-15,3414.1041883454736,3405.25,3420.0,3419.1977672750977
2013-11-18,3419.1086594504577,3380.25,3425.75,3385.327511703277
2013-11-19,3386.3513974096795,3370.75,3400.5,3377.940075832509
2013-11-20,3385.0432835820893,3358.5,3398.5,3368.1728353140916
2013-11-21,3381.8459376596834,3379.75,3406.0,3403.486999745093
2013-11-22,3408.722003006389,3406.25,3422.5,3421.1137245392824
2013-11-25,3432.475756859035,3421.0,3437.25,3427.9569640062596
2013-11-26,3430.800931151241,3422.75,3456.0,3446.8814102564093
2013-11-27,3453.9471813103096,3451.75,3472.25,3470.98119827276
2013-11-28,3483.478773584906,3481.5,3484.25,3482.8706896551726
2013-11-29,3484.077197921178,3481.75,3496.5,3492.6834355828223
2013-12-02,3496.297874671341,3476.75,3501.25,3480.399557522124
2013-12-03,3480.8366731047804,3466.25,3488.75,3479.5146608873024
2013-12-04,3465.78739027684,3453.25,3494.0,3483.8712931034484
2013-12-05,3484.0129015937264,3468.75,3489.5,3478.0253089353605
2013-12-06,3508.4719520872864,3486.25,3511.0,3504.201619778346
2013-12-09,3515.4109065647795,3511.5,3524.75,3515.0750782647583
2013-12-10,3510.97200732899,3507.75,3521.25,3515.204209748892
2013-12-11,3513.6981161210624,3464.5,3519.5,3470.3194288126056
2013-12-12,3474.7561996954537,3458.0,3479.5,3460.66814751704
2013-12-13,3476.6972247497724,3449.75,3478.25,3456.204713721619
2013-12-16,3468.5561482313306,3466.25,3491.25,3471.0999143835616
2013-12-17,3470.387442437124,3456.25,3479.0,3465.464974913161
2013-12-18,3466.4789700451365,3415.25,3507.25,3504.662583892617
2013-12-19,3495.267235609103,3478.0,3498.5,3494.7220157411457
2013-12-20,3499.100081866557,3497.75,3537.25,3529.5320192947443
2013-12-23,3557.0656235404017,3547.75,3566.75,3565.2877533783785
2013-12-24,3567.0236686390526,3561.0,3572.75,3571.2734584450404
2013-12-26,3575.534738485557,3568.25,3583.25,3580.5402374670184
2013-12-27,3585.46679805943,3567.0,3587.5,3569.8414475819536
2013-12-30,3565.835652173913,3556.0,3571.25,3566.459097320169
2013-12-31,3572.5351521511025,3571.75,3589.0,3587.119937694705
2014-01-02,3571.4053996234807,3549.0,3573.5,3559.302048594569
2014-01-03,3559.215225144895,3531.75,3562.5,3533.174823724596
2014-01-06,3535.0849088453747,3505.75,3537.25,3521.275300327631
2014-01-07,3534.058508358337,3529.25,3557.25,3552.1460949764532
2014-01-08,3551.755768148565,3545.0,3569.5,3560.2211324944487
2014-01-09,3570.6125919117653,3535.5,3573.5,3547.3893593519883
2014-01-10,3558.893328100471,3529.5,3563.5,3558.688392107473
2014-01-13,3553.9354954523687,3492.5,3566.5,3505.5586815032543
2014-01-14,3519.2130859375,3518.0,3576.5,3574.094408885542
2014-01-15,3587.0698489751894,3585.0,3610.25,3601.1873822975517
2014-01-16,3599.865665584416,3594.0,3608.25,3604.59877823882
2014-01-17,3593.151433270676,3574.25,3603.5,3584.240228977497
2014-01-20,3586.856194690265,3585.0,3589.0,3588.271551724138
2014-01-21,3605.285009861933,3579.5,3612.0,3608.972740431007
2014-01-22,3618.1412026726057,3608.5,3628.0,3620.872169562928
2014-01-23,3607.4714226973683,3581.5,3609.0,3605.949764618433
2014-01-24,3590.094742674218,3534.0,3594.5,3536.1078079276404
2014-01-27,3537.5188198553583,3475.5,3541.75,3503.930728667305
2014-01-28,3481.883829611249,3477.25,3502.75,3497.697218934911
2014-01-29,3466.63196686034,3454.25,3494.75,3462.5891934843066
2014-01-30,3505.0251360456077,3500.25,3537.25,3526.365246760408
2014-01-31,3485.689466484268,3481.75,3532.75,3513.164668310176
2014-02-03,3511.414014466546,3425.25,3525.0,3433.892306614349
2014-02-04,3450.839292470677,3441.75,3473.75,3463.126919669226
2014-02-05,3449.3143303397114,3412.0,3463.25,3449.5689376103587
2014-02-06,3461.912770562771,3460.0,3499.25,3493.240273037543
2014-02-07,3516.344453376207,3504.0,3559.75,3556.59265847348
2014-02-10,3555.1138821303057,3553.5,3579.25,3576.564024390244
2014-02-11,3584.501112347052,3581.25,3626.0,3617.260053619303
2014-02-12,3625.026296018032,3614.75,3633.5,3623.461275848615
2014-02-13,3600.6601842374616,3598.5,3656.0,3654.142826274849
2014-02-14,3647.0774066548133,3640.5,3668.0,3659.9407924358397
2014-02-17,3666.565902578796,3665.0,3668.25,3666.982142857143
2014-02-18,3667.069090136056,3656.75,3684.75,3677.858816165951
2014-02-19,3669.7308700209637,3645.25,3679.0,3650.990362374712
2014-02-20,3656.285255296978,3639.75,3677.0,3672.375678696902
2014-02-21,3681.1188524590166,3660.75,3686.75,3662.801812191104
2014-02-24,3671.642021449464,3669.5,3701.5,3687.740880443086
2014-02-25,3689.4719279661017,3668.5,3697.25,3678.534634551495
2014-02-26,3691.0479851537652,3662.5,3702.25,3676.5255446455967
2014-02-27,3679.440255423373,3671.75,3704.5,3699.540779532967
2014-02-28,3700.508922068463,3665.0,3722.5,3695.381592607973
2014-03-03,3659.3489171974516,3637.0,3679.75,3666.129281112241
2014-03-04,3709.452116675271,3706.0,3723.25,3718.2282757051867
2014-03-05,3721.990628299895,3714.25,3732.5,3727.1436891515996
2014-03-06,3734.0312628547917,3709.25,3737.25,3721.143229784207
2014-03-07,3736.4949077897054,3685.75,3738.5,3702.792497625832
2014-03-10,3703.1754671881786,3684.0,3710.0,3706.6063644289447
2014-03-11,3715.971933471933,3681.0,3726.0,3691.1202872531417
2014-03-12,3679.02503828484,3661.5,3708.25,3706.7211615755627
2014-03-13,3719.1716054842987,3636.25,3721.25,3651.4366578793215
2014-03-14,3643.371287128713,3626.5,3657.5,3628.496113989637
2014-03-17,3644.922789336801,3642.75,3673.0,3653.486898463089
2014-03-18,3657.5400708078528,3656.5,3702.25,3698.789942818702
2014-03-19,3698.2777288732395,3652.5,3702.75,3675.1977699530516
2014-03-20,3667.081717451524,3657.25,3698.0,3685.7261009667027
2014-03-21,3707.33213343592,3633.75,3710.0,3640.2961620469077
2014-03-24,3654.618507560815,3575.5,3657.0,3610.539607266898
2014-03-25,3631.091239048811,3591.0,3652.0,3620.4619453044374
2014-03-26,3639.4090355153203,3573.75,3647.5,3575.8597032563025
2014-03-27,3569.5110359912505,3535.25,3585.25,3553.9203465194732
2014-03-28,3567.052840741831,3551.5,3601.25,3561.823320255027
2014-03-31,3593.7164114166376,3584.0,3611.25,3586.714671953857
2014-04-01,3604.899490504864,3602.5,3651.75,3649.8876040703053
2014-04-02,3662.326692956214,3642.5,3668.5,3659.943286668788
2014-04-03,3661.722933333334,3609.0,3669.0,3630.113669194656
2014-04-04,3654.433992234381,3522.75,3657.75,3531.982106148384
2014-04-07,3512.227206558382,3474.5,3542.75,3499.7952922507275
2014-04-08,3504.932852716873,3490.5,3536.0,3531.487439070116
2014-04-09,3544.624479889043,3535.0,3594.25,3592.610610263523
2014-04-10,3591.9729083050324,3470.25,3594.5,3481.869646960519
2014-04-11,3446.699856046065,3431.5,3493.75,3440.5313936481402
2014-04-14,3469.514907740774,3434.5,3485.0,3467.544808927968
2014-04-15,3474.984226023556,3404.75,3498.5,3477.46532497876
2014-04-16,3507.2525586995785,3479.5,3524.0,3523.1657084569733
2014-04-17,3514.47906068314,3502.0,3542.5,3526.58039348711
2014-04-21,3532.9577634754633,3516.75,3551.5,3550.1038923031897
2014-04-22,3563.562216510433,3557.0,3588.5,3579.102881183069
2014-04-23,3579.447194282689,3546.0,3581.25,3547.246050934881
2014-04-24,3602.977011965252,3544.0,3608.25,3581.6212080536907
2014-04-25,3559.6947486661047,3516.5,3565.5,3523.826143004469
2014-04-28,3540.729154213987,3480.5,3562.5,3536.57024684874
2014-04-29,3546.9444531006543,3530.0,3571.25,3566.6704680094786
2014-04-30,3548.7065648854964,3539.0,3577.75,3571.677189086293
2014-05-01,3579.528773857721,3570.5,3605.5,3583.9686501597444
2014-05-02,3598.691426611797,3569.5,3603.75,3578.538607178137
2014-05-05,3558.2259337190953,3548.0,3598.0,3597.2359751506024
2014-05-06,3590.7728937728943,3548.5,3593.0,3550.064932225623
2014-05-07,3554.338953671604,3497.5,3561.0,3540.5711574952556
2014-05-08,3527.850781504396,3518.5,3579.75,3534.9425195043605
2014-05-09,3531.963422099786,3510.5,3552.25,3550.244111709287
2014-05-12,3572.2908959537567,3568.25,3610.25,3608.244338768116
2014-05-13,3611.2735305798246,3603.5,3624.25,3609.4466604823747
2014-05-14,3600.89054013277,3583.25,3613.75,3591.486807878113
2014-05-15,3591.21482813749,3540.25,3597.75,3562.8178833038646
2014-05-16,3565.272153529109,3543.0,3589.5,3585.567632518538
2014-05-19,3574.3548478015778,3569.75,3617.5,3614.7251322751317
2014-05-20,3610.829955580233,3584.5,3623.75,3599.1421748233447
2014-05-21,3604.627809660449,3603.25,3635.75,3633.190316686967
2014-05-22,3636.5354083380935,3631.5,3659.75,3649.982272473479
2014-05-23,3653.888580674989,3645.25,3677.0,3676.3541996830427
2014-05-26,3685.2939560439563,3684.0,3692.5,3690.7559523809523
2014-05-27,3691.2581951770912,3689.0,3722.75,3720.713242406656
2014-05-28,3720.018332554881,3707.5,3726.25,3711.452655759749
2014-05-29,3723.338569265708,3716.0,3734.75,3732.5517918893433
2014-05-30,3735.7768392800763,3715.25,3740.5,3734.2623064478853
2014-06-02,3738.7089400609552,3707.25,3740.0,3731.0158129175948
2014-06-03,3717.653171641791,3714.0,3735.75,3729.610410557185
2014-06-04,3720.151871657754,3714.0,3749.25,3743.688200216841
2014-06-05,3746.827402787968,3734.0,3782.0,3774.640784192652
2014-06-06,3790.129490227153,3781.25,3796.0,3793.503867241042
2014-06-09,3797.18637589928,3783.0,3803.0,3793.527047913448
2014-06-10,3790.161618669315,3786.0,3802.25,3798.35006299874
2014-06-11,3786.946582278481,3783.5,3804.75,3797.097259537884
2014-06-12,3791.200892857143,3751.5,3795.25,3764.491901486576
2014-06-13,3781.460337552743,3760.0,3785.75,3774.616372391653
2014-06-16,3763.31955406472,3754.5,3783.5,3772.7439567430015
2014-06-17,3769.826153066396,3763.0,3785.0,3774.211063040791
2014-06-18,3777.7663451232575,3755.0,3800.25,3796.673437937797
2014-06-19,3798.762987012987,3774.25,3802.5,3790.488048999104
2014-06-20,3792.953987341772,3785.5,3799.5,3794.2057770961146
2014-06-23,3794.0304054054054,3785.25,3797.5,3796.024348958333
2014-06-24,3796.467221297837,3781.25,3828.0,3790.8115166365747
2014-06-25,3785.0545690343183,3783.0,3823.5,3819.242990117215
2014-06-26,3817.011689691817,3789.0,3819.75,3817.216530308666
2014-06-27,3815.7470495106495,3812.75,3836.75,3835.0765083066162
2014-06-30,3834.7159798754187,3831.75,3851.25,3841.8322281167107
2014-07-01,3854.492950299613,3853.5,3894.5,3885.907113334784
2014-07-02,3885.883311170213,3883.0,3896.5,3890.561872647428
2014-07-03,3902.1751599634367,3892.75,3918.0,3915.9379232505653
2014-07-04,3913.7584134615386,3911.5,3914.25,3913.940476190476
2014-07-07,3910.4018930288453,3896.0,3915.75,3901.592553639041
2014-07-08,3897.445624287344,3841.25,3899.25,3858.3075157397693
2014-07-09,3867.0218177948063,3856.5,3890.75,3885.286921881073
2014-07-10,3833.979840884574,3831.5,3889.5,3873.73073230938
2014-07-11,3883.009987216363,3871.75,3898.75,3896.810359231412
2014-07-14,3915.0434661206255,3909.5,3930.75,3921.994943019943
2014-07-15,3927.961319218241,3880.0,3933.5,3908.3949175824177
2014-07-16,3936.6353220925207,3919.75,3941.0,3924.970534967958
2014-07-17,3913.756867607783,3859.25,3927.5,3870.466078528827
2014-07-18,3891.458412660638,3887.5,3935.75,3931.7843435680256
2014-07-21,3925.125672444711,3909.75,3934.25,3926.860900962861
2014-07-22,3945.108165634676,3942.25,3959.5,3954.7524390243902
2014-07-23,3966.4800556586265,3960.0,3983.25,3977.738476011289
2014-07-24,3984.926420454545,3968.25,3990.0,3975.808833278091
2014-07-25,3954.1305738658393,3937.5,3963.75,3956.759376583881
2014-07-28,3959.736187371311,3929.0,3970.25,3959.7451957295375
2014-07-29,3966.871708951652,3949.5,3977.5,3953.850950692877
2014-07-30,3975.0161592505847,3953.25,3983.0,3969.247868791697
2014-07-31,3933.792070301689,3881.75,3942.0,3888.665406916546
2014-08-01,3880.6147947416976,3847.5,3901.25,3873.5113279717534
2014-08-04,3882.873206278027,3867.25,3915.75,3902.2480514096187
2014-08-05,3885.459588713535,3851.75,3895.75,3870.332681017613
2014-08-06,3844.902151488359,3842.0,3891.25,3867.901257647858
2014-08-07,3884.154302670623,3840.75,3892.5,3854.086202365309
